uuid,Nazwa,Utworzenie,organ_nadzorujacy,rodzaj,panstwowy_instytut_badawczy,typ,typ_instytucji_naukowej,REGON,NIP,NIP2,KRS,www,e-mail,telefon,kraj,wojewodztwo,ulica,numer,kod_pocztowy,miasto
8e6fd560-b45b-4671-9450-14036044949b,Akademia Wychowania Fizycznego i Sportu im. Jędrzeja Śniadeckiego w Gdańsku,1969-08-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000327876,5840962525,5840962525,,http://www.awf.gda.pl,rektor@awf.gda.pl,58 554 72 30,Polska,pomorskie,ul. Kazimierza Górskiego,1,80-336,Gdańsk
eea34b38-b88c-44b7-acb1-5c9a8a9f7d66,Akademia Wychowania Fizycznego Józefa Piłsudskiego w Warszawie,1929-11-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000327830,5250011875,5250011875,,http://www.awf.edu.pl,iwona.twarowska@awf.edu.pl,22 865 10 80,Polska,mazowieckie,ul. Marymoncka,34,00-968,Warszawa
2756d404-6a20-42f0-bc1a-f3d49c6a46f4,Akademia Zamojska,2005-07-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,zawodowa,,060044114,9222736166,9222736166,,http://www.akademiazamojska.edu.pl,rektorat@akademiazamojska.edu.pl,84 6383444,Polska,lubelskie,ul. Pereca,2,22-400,Zamość
fe2c5b09-445d-45e7-8d10-7da91d469e21,ALMAMER Szkoła Wyższa z siedzibą w Warszawie w likwidacji,1994-07-21,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,010770859,5261658066,5261658066,,http://www.almamer.pl,almamer@almamer.pl,22 3218585,Polska,mazowieckie,ul. Wolska,43,01-201,Warszawa
02825ea7-65d4-40f5-a8e7-f0290126f9f1,Bałtycka Wyższa Szkoła Bursztynu z siedzibą w Junoszynie,2009-11-27,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,pomorskie,al. Grunwaldzka,82,80-244,Gdańsk
34766716-2c7c-4670-abe9-415f922b3f08,Bałtycka Wyższa Szkoła Humanistyczna w Koszalinie,1994-09-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,330307378,6691007337,6691007337,,,,,Polska,zachodniopomorskie,ul. Zwycięstwa,113,75-601,Koszalin
579d8b7d-e4da-484b-b1cf-d6a443bb34af,Beskidzka Wyższa Szkoła Umiejętności w Żywcu w likwidacji,2000-12-19,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,072572542,5532202184,5532202184,,,,,Polska,śląskie,ul. Grunwaldzka,5,34-300,Żywiec
6569fde2-1b61-4687-9a09-c15ed67b90f6,Biblioteka Narodowa,2020-03-27,,Instytucja naukowa,false,,inna instytucja naukowa,,,,,,,,Polska,mazowieckie,al. Aleja Niepodległości,02-086,02-086,Warszawa
ce89b897-2e40-4123-a233-f072221f0827,Bielska Wyższa Szkoła Biznesu z siedzibą w Bielsku-Białej,1993-07-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,śląskie,ul. Nadbrzeżna,12,43-300,Bielsko-Biała
121d0612-8ad5-43d8-9621-01397f63bd2c,Bielska Wyższa Szkoła im. Józefa Tyszkiewicza w Bielsku-Białej,1996-07-09,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,070449694,5471593456,5471593456,,http://tyszkiewicz.edu.pl,rektorat@tyszkiewicz.edu.pl,33 829 72 80,Polska,śląskie,ul. Nadbrzeżna,12,43-300,Bielsko-Biała
af20de17-049f-4b0a-adbd-0d324bc434f4,Bioten Sp. z o.o.,2012-09-07,,Instytucja naukowa,false,,inna instytucja naukowa,302200389,7811880257,7811880257,,http://www.bioten.pl/,biuro@bioten.pl,61 847 61 58,Polska,wielkopolskie,ul. Lutycka,93,60-478,Poznań
489440bb-044c-40e0-a4fd-fa2799c16420,Biuro Promocji Nauki PolSCA,2006-04-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,,,,,,,,Belgia,,Rue du Trône,98,B-1050,Brussels
353b30e9-139c-4c24-88fc-ad6c53b4f600,Bydgoska Szkoła Wyższa w Bydgoszczy,2004-09-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,093209443,9671198206,9671198206,,http://www.bsw.edu.pl,biuro.rektora@bsw.edu.pl,52 5841143,Polska,kujawsko-pomorskie,ul. Unii Lubelskiej,4C,85-059,Bydgoszcz
ed678c30-538f-4fa5-8a2d-488c87a572f3,Bydgoska Wyższa Szkoła Główna z siedzibą w Bydgoszczy w likwidacji,2013-05-10,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,341435952,9532639457,9532639457,,,dziekanat@bwsg.pl,,Polska,kujawsko-pomorskie,ul. Teofila Magdzińskiego,14,85-111,Bydgoszcz
52df5430-0b32-4429-b697-cb0a8698944a,CASE - Centrum Analiz Społeczno-Ekonomicznych - Fundacja Naukowa,1991-09-01,,Instytucja naukowa,false,,inna instytucja naukowa,012118755,5260205291,5260205291,,,,,Polska,mazowieckie,al. Aleja Jana Pawła II,61,01-031,Warszawa
7f548931-1fb6-4c05-98ba-e194d49b8f0f,Centralne Laboratorium Kryminalistyczne Policji,2011-04-01,,Instytucja naukowa,false,,inna instytucja naukowa,522022977,5213172762,5213172762,,www.clkp.policja.pl,clkp@policja.gov.pl,47 721 55 95,Polska,mazowieckie,Aleje Ujazdowskie,7,00-583,Warszawa
b3e9cebd-01d7-43e1-8dd1-ed2b71279878,Centralne Laboratorium Ochrony Radiologicznej,1957-07-13,Minister Środowiska i Klimatu (poprzednio MŚ),Instytucja naukowa,false,,instytut badawczy,000327008,5250008318,5250008318,,http://www.clor.waw.pl,dyrektor@clor.waw.pl,228110011,Polska,mazowieckie,ul. Konwaliowa,7,03-194,Warszawa
c866ff49-25fe-4636-b4ec-5c14998e9eef,Centralny Instytut Ochrony Pracy - Państwowy Instytut Badawczy,1950-04-04,Minister Rodziny i Polityki Społecznej (poprzednio MRPiPS),Instytucja naukowa,true,,instytut badawczy,000018046,5250008270,5250008270,,https://www.ciop.pl,kancelaria@ciop.pl,(22) 623 36 98,Polska,mazowieckie,Czerniakowska,16,00-701,Warszawa
f985331a-b0e6-4308-8b85-77abc697c2c2,Centralny Ośrodek Badawczo Rozwojowy Aparatury Badawczej i Dydaktycznej COBRABiD sp. z o.o. w likwidacji,1972-12-01,,Instytucja naukowa,false,,inna instytucja naukowa,141060470,5250008703,5250008703,,http://www.cobrabid.pl,biuro@cobrabid.pl,22 7491692,Polska,mazowieckie,ul. Łucka,15,00-842,Warszawa
07fb925f-7203-4435-8731-d05cc71b8b76,Centralny Ośrodek Badawczo-Rozwojowy Maszyn Włókienniczych 'POLMATEX-CENARO',1947-10-01,"Minister Rozwoju, Pracy i Technologii (poprzednio MR)",Instytucja naukowa,false,,instytut badawczy,000034068,7240002491,7240002491,,http://www.polmatex.lodz.pl,biuro@cenaro.lodz.pl,426335541,Polska,łódzkie,ul. Wólczańska,55/59,90-608,Łódź
44f99b14-2660-49fa-9a48-48913c15c5ee,Centralny Ośrodek Badawczo-Rozwojowy Przemysłu Izolacji Budowlanej,2013-03-21,Minister Gospodarki,Instytucja naukowa,false,,instytut badawczy,240938996,,,,,,,Polska,śląskie,al. Aleja Wojciecha Korfantego,193,40-157,Katowice
10f874d0-8a3e-4c56-9148-45391ccab07c,Centralny Ośrodek Badawczo-Rozwojowy Przemysłu Poligraficznego,1959-12-18,"Minister Kultury, Dziedzictwa Narodowego i Sportu (poprzednio MKiDN)",Instytucja naukowa,false,,instytut badawczy,000274714,5250008287,5250008287,,http://www.cobrpp.com.pl,cobrpp@cobrpp.com.pl,226208070,Polska,mazowieckie,ul. Zagadki,21,02-227,Warszawa
0bba7863-55f0-44ea-bbbb-e2bb5d3dfb79,Centralny Ośrodek Chłodnictwa „COCH” w Krakowie Sp. z o.o.,1991-01-01,,Instytucja naukowa,false,,inna instytucja naukowa,120714590,6750001538,6750001538,,http://www.coch.pl,coch@coch.pl,126370933,Polska,małopolskie,ul. Juliusza Lea,116,30-133,Kraków
218e39fb-d7f2-405a-a114-dbb87dc59898,Centrum Astronomiczne im. Mikołaja Kopernika Polskiej Akademii Nauk,1957-01-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000326339,5250008956,5250008956,,http://camk.edu.pl,camk@camk.edu.pl,+48 (22) 8410041,Polska,mazowieckie,Bartycka,18,00-716,Warszawa
c8830a6e-3c8a-4f64-808a-47ae4d36e3af,Centrum Badań DNA Sp. z o.o.,2006-08-01,,Instytucja naukowa,false,,inna instytucja naukowa,300341878,9721137596,9721137596,,,,,Polska,wielkopolskie,ul. Rubież,46,61-612,Poznań
d8a6d07c-521d-4ddd-a94a-77e57721861a,Centrum Badań i Innowacji Pro-Akademia,1996-03-08,,Instytucja naukowa,false,,inna instytucja naukowa,471342017,7281919068,7281919068,,http://www.proakademia.eu,proakademia@proakademia.eu,426361259,Polska,łódzkie,Innowacyjna,9/11,95-050,Konstantynów Łódzki
ea249e84-ad7b-4dc3-b21d-4175f8ed6be2,Centrum Badań i Rozwoju Technologii dla Przemysłu S.A.,2013-11-20,,Instytucja naukowa,false,,inna instytucja naukowa,146961367,5252575062,5252575062,,https://www.cbrtp.pl/,office@cbrtp.pl,48885510080,Polska,mazowieckie,ul. Ludwika Waryńskiego,3A,00-645,Warszawa
31e844c7-98a3-4fde-b497-814663f25206,Centrum Badań Kosmicznych Polskiej Akademii Nauk,1977-02-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000675488,5250009499,5250009499,,https://cbkpan.pl/,sekretariat@cbk.waw.pl,48 22 4966 327,Polska,mazowieckie,ul. Bartycka,18A,00-716,Warszawa
3c52c513-9f5d-4587-8e9f-57092b021e3b,Centrum Badań Molekularnych i Makromolekularnych Polskiej Akademii Nauk,1972-01-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000326517,7240004662,7240004662,,http://www.cbmm.lodz.pl,cbmm@cbmm.lodz.pl,48 42 6803218,Polska,łódzkie,Henryka Sienkiewicza,112,90-363,Łódź
e7955751-508e-458b-97b6-ccc052379d1c,Centrum Badawczo-Konstrukcyjne Obrabiarek Sp. z o.o.,1950-01-01,,Instytucja naukowa,false,,inna instytucja naukowa,141309521,5340000585,5340000585,,http://cbko.pl/kontakt.php,marketing@cbko.pl,22 7587531,Polska,mazowieckie,ul. Stanisława Staszica,1,05-800,Pruszków
1b711127-3e18-4b9e-a171-58f990933466,"Centrum Badawczo - Rozwojowe ""NOVASOME"" spółka z o.o.",2005-01-12,,Instytucja naukowa,false,,inna instytucja naukowa,933042938,8982061354,8982061354,,https://www.novasome.pl/,biuro@cbr.novasome.pl,71 325 62 42,Polska,dolnośląskie,ul. Olsztyńska,5,51-423,Wrocław
5464194b-269d-4c4a-b55e-562d25f12d10,Centrum Fizyki Ciała Stałego Sp. z o.o.,1992-09-01,,Instytucja naukowa,false,,inna instytucja naukowa,356546246,6762215995,6762215995,,http://www.e-physica.pl/,sfradwan@cyf-kr.edu.pl,12-6336146,Polska,małopolskie,ul. św. Filipa,5,31-150,Kraków
eff87f52-7504-44aa-aabc-f524f64383f5,Centrum Fizyki Teoretycznej Polskiej Akademii Nauk,2011-10-12,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000844815,5250009281,5250009281,,http://www.cft.edu.pl,cft@cft.edu.pl,+4822847 09 20,Polska,mazowieckie,al. Aleja Lotników,32/46,02-668,Warszawa
d0e30b6f-85e8-4102-9951-2e1342f6746d,Centrum Innowacji STB sp. z o.o. sp. k.,2009-12-10,,Instytucja naukowa,false,,inna instytucja naukowa,220918992,5932559949,5932559949,,http://centruminnowacji.pl/,biuro@centruminnowacji.pl,58 7700905,Polska,pomorskie,ul. Skarszewska,23,83-110,Tczew
7d11545b-37fc-4424-8b45-a54a84aad859,Centrum Łukasiewicz,2019-04-01,,Centrum Łukasiewicz,false,,,382967128,9512481668,9512481668,,,sekretariat@lukasiewicz.gov.pl,221821111,Polska,mazowieckie,ul. Poleczki,19,02-822,Warszawa
fee3c56b-eccc-4eb9-bca2-5913db555e88,Centrum Materiałów Polimerowych i Węglowych Polskiej Akademii Nauk,1954-02-02,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000564665,6480006714,6480006714,,http://www.cmpw-pan.edu.pl,sekretariat@cmpw-pan.edu.pl,+48 32 271-60-77,Polska,śląskie,ul. Marii Curie-Skłodowskiej,34,41-819,Zabrze
69cad015-151b-4fe2-a54c-81c2fd2168e5,Centrum Medyczne Kształcenia Podyplomowego w Warszawie,1971-01-01,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,000289093,1180183740,1180183740,,http://www.cmkp.edu.pl,dyrektor@cmkp.edu.pl,22 569 37 06,Polska,mazowieckie,ul. Marymoncka,99/103,01-813,Warszawa
607fd079-0cfc-4e1f-a718-64ca651197c1,Centrum Nauki Kopernik,2005-06-01,,Instytucja naukowa,false,,inna instytucja naukowa,140603313,7010025169,7010025169,,,,,Polska,mazowieckie,ul. Wybrzeże Kościuszkowskie,20,00-390,Warszawa
a5154954-bdc2-417b-a83c-08d874d68c93,Centrum Naukowo-Badawcze Ochrony Przeciwpożarowej im. Józefa Tuliszkowskiego - Państwowy Instytut Badawczy,1972-08-14,Minister Spraw Wewnętrznych i Administracji,Instytucja naukowa,true,,instytut badawczy,000591685,5321829288,5321829288,,http://www.cnbop.pl,cnbop@cnbop.pl,22 7693300,Polska,mazowieckie,ul. Nadwiślańska,213,05-420,Józefów
ddd05633-2b0c-41af-8fc5-bd62b3992795,Centrum Naukowo-Techniczne Kolejnictwa w Warszawie,1999-12-30,,Instytucja naukowa,false,,inna instytucja naukowa,,,,,,,,Polska,mazowieckie,ul. Józefa Chłopickiego,50,04-275,Warszawa
3eb12b62-d496-416f-a200-b6e9cd43e7c8,Centrum Techniki Okrętowej S.A. Zakład Badawczo-Rozwojowy,1991-03-25,,Instytucja naukowa,false,,inna instytucja naukowa,000030596,5830269981,5830269981,,http:///www.cto.gda.pl,zbr@cto.gda.pl,58 3074216,Polska,pomorskie,Szczecińska,65,80-392,Gdańsk
59994595-9abb-48be-99ed-36e7193be253,Chrześcijańska Akademia Teologiczna w Warszawie,1954-10-26,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001962,5251573061,5251573061,,http://www.chat.edu.pl,chat@chat.edu.pl,22 831 95 97,Polska,mazowieckie,ul. Władysława Broniewskiego,48,00-771,Warszawa
91934ff1-e070-4adf-962d-7c54e52941fc,Collegium Balticum - Akademia Nauk Stosowanych z siedzibą w Szczecinie,2000-07-03,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,812011950,9551978551,9551978551,,http://www.cb.szczecin.pl,biuro.rektora@cb.szczecin.pl,914838162,Polska,zachodniopomorskie,ul. Mieszka I,C,71-011,Szczecin
58bdce52-e319-4ebc-8565-cf242318e51c,Collegium Civitas w Warszawie,1997-08-13,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,akademicka,,012769984,5252083784,5252083784,,http://www.civitas.edu.pl,rektorat@civitas.edu.pl,22 656 71 78,Polska,mazowieckie,pl. Plac Defilad,1,00-901,Warszawa
023319de-3ea4-4e9d-b693-ff0c3f2e62fb,Collegium Da Vinci z siedzibą w Poznaniu,1996-07-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,630705827,7831121773,7831121773,,http://www.cdv.pl,info@cdv.pl,61 27 11 000,Polska,wielkopolskie,ul. gen. Tadeusza Kutrzeby,10,61-719,Poznań
8bd6b29f-b44d-4b02-8160-00e267a2b795,Collegium Humanitatis z siedzibą w Świdnicy w likwidacji,2004-07-30,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,932994507,8821952349,8821952349,,http://www.collegium-humanitatis.pl,uczelnia@collegium-humanitatis.pl,(74) 640 62 40,Polska,dolnośląskie,ul. Ofiar Oświęcimskich,30,58-100,Świdnica
aad4ac1c-4de1-456f-a31d-1c29dc994385,Collegium Humanum - Szkoła Główna Menedżerska,2018-08-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,381457997,5252765348,5252765348,,www.humanum.pl,rektorat@humanum.pl,(22)4875359,Polska,mazowieckie,ul. Stanisława Moniuszki,1 A,00-014,Warszawa
14c259b1-f8b9-4d71-80c5-0baee8b7437d,Collegium Masoviense - Wyższa Szkoła Nauk o Zdrowiu w Żyrardowie,2010-02-16,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,142246633,8381826711,8381826711,,http://www.cm.edu.pl,kanclerz@cm.edu.pl,46 855 47 09,Polska,mazowieckie,ul. Gabriela Narutowicza,35,96-300,Żyrardów
af8cfeac-52a9-4796-bcc2-1fcd8abbb0da,Collegium Medicum Wyższa Szkoła Służb Medycznych w likwidacji z siedzibą w Warszawie,2015-03-19,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,361095819,5252614075,5252614075,,,dziekanat@cwssm.edu.pl,,Polska,mazowieckie,ul. Stawki,10,00-193,Warszawa
ddd3921f-993b-4d94-b50e-b76c4781f407,Collegium Varsoviense z siedzibą w Warszawie w likwidacji,2001-12-28,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,017409374,5222631287,5222631287,,http://www.futurus.org,rektorat@cv.futurus.org,(22) 290 39 90,Polska,mazowieckie,ul. Szachowa,1,04-894,Warszawa
4ac58217-7974-49a9-b6ea-7999687d122d,Collegium Verum,2001-06-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,017319843,9512017557,9512017557,,http://www.collegiumverum.pl,collegium@verum.edu.pl,22 644 04 55,Polska,mazowieckie,ul. Marii Grzegorzewskiej,10,02-778,Warszawa
01188a2d-6822-402e-9053-21ba791fac0b,Collegium Witelona Uczelnia Państwowa,1998-07-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,zawodowa,,390624793,6911994675,6911994675,,http://www.collegiumwitelona.pl,uczelnia@collegiumwitelona.pl,76 723 22 82,Polska,dolnośląskie,ul. Sejmowa,5A,59-220,Legnica
6df72f86-fe9b-4e01-9121-db36db218bd8,Dolnośląska Szkoła Wyższa z siedzibą we Wrocławiu,1997-06-30,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,akademicka,,931056267,8942306269,8942306269,,http://www.dsw.edu.pl,rektorat@dsw.edu.pl,713561510,Polska,dolnośląskie,ul. Strzegomska,55,53-611,Wrocław
9c1ba617-bbdd-4feb-a909-db49851486f4,"Dolnośląska Wyższa Szkoła Służb Publicznych ""Asesor"" we Wrocławiu",2000-08-07,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,932225424,8992360029,8992360029,,http://www.asesor.pl,sekretariat@asesor.pl,713423507,Polska,dolnośląskie,ul. Jana Władysława Dawida,9,50-527,Wrocław
9e5a9950-3d7f-4a04-9ba7-091fd2268870,"Dolnośląskie Centrum Onkologii, Pulmonologii i Hematologii",1993-06-15,,Instytucja naukowa,false,,inna instytucja naukowa,000290096,8992228100,8992228100,,www.dco.com.pl,krynicka.malgorzata@dco.com.pl,(071)36-89-495,Polska,dolnośląskie,pl. Ludwika Hirszfelda,12,53-413,Wrocław
ebbdac0a-bf96-4ac2-91c0-a7ddc25a9099,Elbląska Wyższa Szkoła Humanistyczna - w likwidacji z siedzibą w Elblągu (wykreślona),1999-12-30,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,170777739,5782592134,5782592134,,,,,Polska,warmińsko-mazurskie,ul. Lotnicza,2,82-300,Elbląg
4d0590ce-8efe-4414-aa73-cbf56864e27d,Europejska Akademia Sztuk w Warszawie,1992-08-26,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,010598337,1180027388,1180027388,,http://eas.edu.pl,dziekanat@eas.edu.pl,22 45 72 356,Polska,mazowieckie,ul. Stokłosy,3,02-787,Warszawa
ba916679-eb74-46df-8d02-b366ac350cd4,Europejska Szkoła Wyższa w Sopocie  w likwidacji,2002-07-05,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,192741440,5851391078,5851391078,,http://www.euro.edu.pl,administracja@euro.edu.pl,58 555 95 92,Polska,pomorskie,ul. Zamkowa Góra,25,81-713,Sopot
1baf62ae-f22b-47be-95f3-4dec203aa376,Europejska Uczelnia Społeczno-Techniczna im. Sługi Bożego Roberta Schumana,2007-08-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,141091453,9482483006,9482483006,,http://www.eust.pl,biurorektora@eust.pl,(48)3440055,Polska,mazowieckie,ul. Wodna,13/21,26-600,Radom
f8282d52-9e6b-4cd9-86ef-06bd543460ce,Europejska Uczelnia w Warszawie,2007-07-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,141121622,1181919278,1181919278,,http://eu.edu.pl,uczelnia@eu.edu.pl,+48 22 3718541,Polska,mazowieckie,ul. Modlińska,51,03-199,Warszawa
f5cffe5d-4302-4bed-b1be-4724b207f63e,Europejska Wyższa Szkoła Biznesu w likwidacji,2000-07-14,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,016378810,9521848861,9521848861,,,,,Polska,mazowieckie,al. Aleja Stanów Zjednoczonych,53,04-028,Warszawa
5c7bae13-bf22-47da-abe4-924dd4b72a3d,Europejska Wyższa Szkoła Biznesu w Warszawie ,2001-10-03,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,634239569,7781394491,7781394491,,www.euob.eu,info@euob.eu,537431207,Polska,mazowieckie,"al. Aleja ""Solidarności""",117,00-140,Warszawa
903dbacc-a32a-4d22-bc56-585899808cfc,Europejska Wyższa Szkoła Prawa i Administracji w Warszawie,1997-10-13,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,012789159,5251941398,5251941398,,http://www.ewspa.edu.pl,ewspa@ewspa.edu.pl,+48 22 619 90 11,Polska,mazowieckie,ul. Grodzieńska,21/29,03-750,Warszawa
aa5d4b14-4000-4e06-8bf0-d636a111c2e5,Europejskie Centrum Solidarności,2007-11-08,,Instytucja naukowa,false,,inna instytucja naukowa,,,,,www.ecs.gda.pl,ecs@ecs.gda.pl,(58)772-40-00,Polska,pomorskie,pl. Plac Solidarności,1,80-863,Gdańsk
f00818c2-d557-4d92-b38f-db41eb6a8c0f,Europejskie Regionalne Centrum Ekohydrologii Polskiej Akademii Nauk,2008-08-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,100497782,7251978994,7251978994,,http://erce.unesco.lodz.pl,erce@erce.unesco.lodz.pl,48426817007,Polska,łódzkie,ul. Tylna,3,90-364,Łódź
cb099eff-20bb-4dc3-a292-f410de23cc61,Ewangelikalna Wyższa Szkoła Teologiczna,2006-10-19,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,020421230,8982102337,8982102337,,http://www.ewst.edu.pl/,ewst@ewst.pl,71 346 99 00,Polska,dolnośląskie,ul. św. Jadwigi,12,50-266,Wrocław
0fb8fa00-2b3c-4ec7-8ef4-4fa3e80c423e,Federacja Akademii Wojskowych,2021-10-01,Minister Edukacji i Nauki (poprzednio MNiSW),Federacja,false,,,520162272,9581719713,9581719713,,,faw@edu.amw.gdynia.pl,261262822,Polska,pomorskie,ul. inż. J. Śmidowicza,69,81-127,Gdynia
1ed4c6ca-fa9d-11eb-9a03-0242ac130003,Federacja Naukowa WSB-DSW,2019-05-28,Minister Edukacji i Nauki (poprzednio MNiSW),Federacja,false,,,383809868,5842785435,5842785435,,http://federacjanaukowa.pl,biuro@federacjanaukowa.pl,(58) 522 75 03,Polska,pomorskie,al. Grunwaldzka,238A,80-266,Gdańsk
9cc84aa9-0abd-46da-83bb-257419446726,Francusko-Polska Wyższa Szkoła Nowych Technik Informatyczno-Komunikacyjnych z siedzibą w Poznaniu,1992-05-28,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,wielkopolskie,ul. Petera Mansfelda,4,60-854,Poznań
8968908f-c5fc-4adc-a532-df88d76f81b1,Fundacja Badań i Rozwoju Nauki,2009-02-11,,Instytucja naukowa,false,,inna instytucja naukowa,141734448,5321986390,5321986390,,http://www.fundacjabirn.pl,kontakt@fundacjabirn.pl,48518785622,Polska,mazowieckie,al. Aleja Prymasa Tysiąclecia,79A,01-242,Warszawa
4a8d98eb-3fc8-4d9f-b242-5a1c70a61ac6,Fundacja Badawcza MagTop - Międzynarodowe Centrum Sprzężenia Magnetyzmu i Nadprzewodnictwa z Materią Topologiczną,2016-12-08,,Instytucja naukowa,false,,inna instytucja naukowa,366341140,5213763730,5213763730,,,,604-503-888,Polska,mazowieckie,al. Aleja Lotników,32/46,02-668,Warszawa
